quiz_id,question_text,marks
1285,Explain INNER JOIN.,2
1285,What is GROUP BY used for?,2
1285,What is a PRIMARY KEY?,2
1285,What is normalization?,2
1286,What is the purpose of the WHERE clause?,2
1286,Explain INNER JOIN.,2
1286,What is GROUP BY used for?,2
1286,What is a PRIMARY KEY?,2
1286,What is normalization?,2
1287,What is the purpose of the WHERE clause?,2
1287,Explain INNER JOIN.,2
1287,What is GROUP BY used for?,2
1287,What is a PRIMARY KEY?,2
1287,What is normalization?,2
1288,What is the purpose of the WHERE clause?,2
1288,Explain INNER JOIN.,2
1288,What is GROUP BY used for?,2
1288,What is a PRIMARY KEY?,2
1288,What is normalization?,2
1289,What is the purpose of the WHERE clause?,2
1289,Explain INNER JOIN.,2
1289,What is GROUP BY used for?,2
1289,What is a PRIMARY KEY?,2
1289,What is normalization?,2
1290,What is the purpose of the WHERE clause?,2
1290,Explain INNER JOIN.,2
1290,What is GROUP BY used for?,2
1290,What is a PRIMARY KEY?,2
1290,What is normalization?,2
1291,What is the purpose of the WHERE clause?,2
1291,Explain INNER JOIN.,2
1291,What is GROUP BY used for?,2
1291,What is a PRIMARY KEY?,2
1291,What is normalization?,2
1292,What is the purpose of the WHERE clause?,2
1292,Explain INNER JOIN.,2
1292,What is GROUP BY used for?,2
1292,What is a PRIMARY KEY?,2
1292,What is normalization?,2
1293,What is the purpose of the WHERE clause?,2
1293,Explain INNER JOIN.,2
1293,What is GROUP BY used for?,2
1293,What is a PRIMARY KEY?,2
1293,What is normalization?,2
1294,What is the purpose of the WHERE clause?,2
1294,Explain INNER JOIN.,2
1294,What is GROUP BY used for?,2
1294,What is a PRIMARY KEY?,2
1294,What is normalization?,2
1295,What is the purpose of the WHERE clause?,2
1295,Explain INNER JOIN.,2
1295,What is GROUP BY used for?,2
1295,What is a PRIMARY KEY?,2
1295,What is normalization?,2
1296,What is the purpose of the WHERE clause?,2
1296,Explain INNER JOIN.,2
1296,What is GROUP BY used for?,2
1296,What is a PRIMARY KEY?,2
1296,What is normalization?,2
1297,What is the purpose of the WHERE clause?,2
1297,Explain INNER JOIN.,2
1297,What is GROUP BY used for?,2
1297,What is a PRIMARY KEY?,2
1297,What is normalization?,2
1298,What is the purpose of the WHERE clause?,2
1298,Explain INNER JOIN.,2
1298,What is GROUP BY used for?,2
1298,What is a PRIMARY KEY?,2
1298,What is normalization?,2
1299,What is the purpose of the WHERE clause?,2
1299,Explain INNER JOIN.,2
1299,What is GROUP BY used for?,2
1299,What is a PRIMARY KEY?,2
1299,What is normalization?,2
1300,What is the purpose of the WHERE clause?,2
1300,Explain INNER JOIN.,2
1300,What is GROUP BY used for?,2
1300,What is a PRIMARY KEY?,2
1300,What is normalization?,2
1301,What is the purpose of the WHERE clause?,2
1301,Explain INNER JOIN.,2
1301,What is GROUP BY used for?,2
1301,What is a PRIMARY KEY?,2
1301,What is normalization?,2
1302,What is the purpose of the WHERE clause?,2
1302,Explain INNER JOIN.,2
1302,What is GROUP BY used for?,2
1302,What is a PRIMARY KEY?,2
1302,What is normalization?,2
1303,What is the purpose of the WHERE clause?,2
1303,Explain INNER JOIN.,2
1303,What is GROUP BY used for?,2
1303,What is a PRIMARY KEY?,2
1303,What is normalization?,2
1304,What is the purpose of the WHERE clause?,2
1304,Explain INNER JOIN.,2
1304,What is GROUP BY used for?,2
1304,What is a PRIMARY KEY?,2
1304,What is normalization?,2
1305,What is the purpose of the WHERE clause?,2
1305,Explain INNER JOIN.,2
1305,What is GROUP BY used for?,2
1305,What is a PRIMARY KEY?,2
1305,What is normalization?,2
1306,What is the purpose of the WHERE clause?,2
1306,Explain INNER JOIN.,2
1306,What is GROUP BY used for?,2
1306,What is a PRIMARY KEY?,2
1306,What is normalization?,2
1307,What is the purpose of the WHERE clause?,2
1307,Explain INNER JOIN.,2
1307,What is GROUP BY used for?,2
1307,What is a PRIMARY KEY?,2
1307,What is normalization?,2
1308,What is the purpose of the WHERE clause?,2
1308,Explain INNER JOIN.,2
1308,What is GROUP BY used for?,2
1308,What is a PRIMARY KEY?,2
1308,What is normalization?,2
1309,What is the purpose of the WHERE clause?,2
1309,Explain INNER JOIN.,2
1309,What is GROUP BY used for?,2
1309,What is a PRIMARY KEY?,2
1309,What is normalization?,2
1310,What is the purpose of the WHERE clause?,2
1310,Explain INNER JOIN.,2
1310,What is GROUP BY used for?,2
1310,What is a PRIMARY KEY?,2
1310,What is normalization?,2
1311,What is the purpose of the WHERE clause?,2
1311,Explain INNER JOIN.,2
1311,What is GROUP BY used for?,2
1311,What is a PRIMARY KEY?,2
1311,What is normalization?,2
1312,What is the purpose of the WHERE clause?,2
1312,Explain INNER JOIN.,2
1312,What is GROUP BY used for?,2
1312,What is a PRIMARY KEY?,2
1312,What is normalization?,2
1313,What is the purpose of the WHERE clause?,2
1313,Explain INNER JOIN.,2
1313,What is GROUP BY used for?,2
1313,What is a PRIMARY KEY?,2
1313,What is normalization?,2
1314,What is the purpose of the WHERE clause?,2
1314,Explain INNER JOIN.,2
1314,What is GROUP BY used for?,2
1314,What is a PRIMARY KEY?,2
1314,What is normalization?,2
1315,What is the purpose of the WHERE clause?,2
1315,Explain INNER JOIN.,2
1315,What is GROUP BY used for?,2
1315,What is a PRIMARY KEY?,2
1315,What is normalization?,2
1316,What is the purpose of the WHERE clause?,2
1316,Explain INNER JOIN.,2
1316,What is GROUP BY used for?,2
1316,What is a PRIMARY KEY?,2
1316,What is normalization?,2
1317,What is the purpose of the WHERE clause?,2
1317,Explain INNER JOIN.,2
1317,What is GROUP BY used for?,2
1317,What is a PRIMARY KEY?,2
1317,What is normalization?,2
1318,What is the purpose of the WHERE clause?,2
1318,Explain INNER JOIN.,2
1318,What is GROUP BY used for?,2
1318,What is a PRIMARY KEY?,2
1318,What is normalization?,2
1319,What is the purpose of the WHERE clause?,2
1319,Explain INNER JOIN.,2
1319,What is GROUP BY used for?,2
1319,What is a PRIMARY KEY?,2
1319,What is normalization?,2
1320,What is the purpose of the WHERE clause?,2
1320,Explain INNER JOIN.,2
1320,What is GROUP BY used for?,2
1320,What is a PRIMARY KEY?,2
1320,What is normalization?,2
1321,What is the purpose of the WHERE clause?,2
1321,Explain INNER JOIN.,2
1321,What is GROUP BY used for?,2
1321,What is a PRIMARY KEY?,2
1321,What is normalization?,2
1322,What is the purpose of the WHERE clause?,2
1322,Explain INNER JOIN.,2
1322,What is GROUP BY used for?,2
1322,What is a PRIMARY KEY?,2
1322,What is normalization?,2
1323,What is the purpose of the WHERE clause?,2
1323,Explain INNER JOIN.,2
1323,What is GROUP BY used for?,2
1323,What is a PRIMARY KEY?,2
1323,What is normalization?,2
1324,What is the purpose of the WHERE clause?,2
1324,Explain INNER JOIN.,2
1324,What is GROUP BY used for?,2
1324,What is a PRIMARY KEY?,2
1324,What is normalization?,2
1325,What is the purpose of the WHERE clause?,2
1325,Explain INNER JOIN.,2
1325,What is GROUP BY used for?,2
1325,What is a PRIMARY KEY?,2
1325,What is normalization?,2
1326,What is the purpose of the WHERE clause?,2
1326,Explain INNER JOIN.,2
1326,What is GROUP BY used for?,2
1326,What is a PRIMARY KEY?,2
1326,What is normalization?,2
1327,What is the purpose of the WHERE clause?,2
1327,Explain INNER JOIN.,2
1327,What is GROUP BY used for?,2
1327,What is a PRIMARY KEY?,2
1327,What is normalization?,2
1328,What is the purpose of the WHERE clause?,2
1328,Explain INNER JOIN.,2
1328,What is GROUP BY used for?,2
1328,What is a PRIMARY KEY?,2
1328,What is normalization?,2
1329,What is the purpose of the WHERE clause?,2
1329,Explain INNER JOIN.,2
1329,What is GROUP BY used for?,2
1329,What is a PRIMARY KEY?,2
1329,What is normalization?,2
1330,What is the purpose of the WHERE clause?,2
1330,Explain INNER JOIN.,2
1330,What is GROUP BY used for?,2
1330,What is a PRIMARY KEY?,2
1330,What is normalization?,2
1331,What is the purpose of the WHERE clause?,2
1331,Explain INNER JOIN.,2
1331,What is GROUP BY used for?,2
1331,What is a PRIMARY KEY?,2
1331,What is normalization?,2
1332,What is the purpose of the WHERE clause?,2
1332,Explain INNER JOIN.,2
1332,What is GROUP BY used for?,2
1332,What is a PRIMARY KEY?,2
1332,What is normalization?,2
1333,What is the purpose of the WHERE clause?,2
1333,Explain INNER JOIN.,2
1333,What is GROUP BY used for?,2
1333,What is a PRIMARY KEY?,2
1333,What is normalization?,2
1334,What is the purpose of the WHERE clause?,2
1334,Explain INNER JOIN.,2
1334,What is GROUP BY used for?,2
1334,What is a PRIMARY KEY?,2
1334,What is normalization?,2
1335,What is the purpose of the WHERE clause?,2
1335,Explain INNER JOIN.,2
1335,What is GROUP BY used for?,2
1335,What is a PRIMARY KEY?,2
1335,What is normalization?,2
1336,What is the purpose of the WHERE clause?,2
1336,Explain INNER JOIN.,2
1336,What is GROUP BY used for?,2
1336,What is a PRIMARY KEY?,2
1336,What is normalization?,2
1337,What is the purpose of the WHERE clause?,2
1337,Explain INNER JOIN.,2
1337,What is GROUP BY used for?,2
1337,What is a PRIMARY KEY?,2
1337,What is normalization?,2
1338,What is the purpose of the WHERE clause?,2
1338,Explain INNER JOIN.,2
1338,What is GROUP BY used for?,2
1338,What is a PRIMARY KEY?,2
1338,What is normalization?,2
1339,What is the purpose of the WHERE clause?,2
1339,Explain INNER JOIN.,2
1339,What is GROUP BY used for?,2
1339,What is a PRIMARY KEY?,2
1339,What is normalization?,2
1340,What is the purpose of the WHERE clause?,2
1340,Explain INNER JOIN.,2
1340,What is GROUP BY used for?,2
1340,What is a PRIMARY KEY?,2
1340,What is normalization?,2
1341,What is the purpose of the WHERE clause?,2
1341,Explain INNER JOIN.,2
1341,What is GROUP BY used for?,2
1341,What is a PRIMARY KEY?,2
1341,What is normalization?,2
1342,What is the purpose of the WHERE clause?,2
1342,Explain INNER JOIN.,2
1342,What is GROUP BY used for?,2
1342,What is a PRIMARY KEY?,2
1342,What is normalization?,2
1343,What is the purpose of the WHERE clause?,2
1343,Explain INNER JOIN.,2
1343,What is GROUP BY used for?,2
1343,What is a PRIMARY KEY?,2
1343,What is normalization?,2
1344,What is the purpose of the WHERE clause?,2
1344,Explain INNER JOIN.,2
1344,What is GROUP BY used for?,2
1344,What is a PRIMARY KEY?,2
1344,What is normalization?,2
1345,What is the purpose of the WHERE clause?,2
1345,Explain INNER JOIN.,2
1345,What is GROUP BY used for?,2
1345,What is a PRIMARY KEY?,2
1345,What is normalization?,2
1346,What is the purpose of the WHERE clause?,2
1346,Explain INNER JOIN.,2
1346,What is GROUP BY used for?,2
1346,What is a PRIMARY KEY?,2
1346,What is normalization?,2
1347,What is the purpose of the WHERE clause?,2
1347,Explain INNER JOIN.,2
1347,What is GROUP BY used for?,2
1347,What is a PRIMARY KEY?,2
1347,What is normalization?,2
1348,What is the purpose of the WHERE clause?,2
1348,Explain INNER JOIN.,2
1348,What is GROUP BY used for?,2
1348,What is a PRIMARY KEY?,2
1348,What is normalization?,2
1349,What is the purpose of the WHERE clause?,2
1349,Explain INNER JOIN.,2
1349,What is GROUP BY used for?,2
1349,What is a PRIMARY KEY?,2
1349,What is normalization?,2
1350,What is the purpose of the WHERE clause?,2
1350,Explain INNER JOIN.,2
1350,What is GROUP BY used for?,2
1350,What is a PRIMARY KEY?,2
1350,What is normalization?,2
1351,What is the purpose of the WHERE clause?,2
1351,Explain INNER JOIN.,2
1351,What is GROUP BY used for?,2
1351,What is a PRIMARY KEY?,2
1351,What is normalization?,2
1352,What is the purpose of the WHERE clause?,2
1352,Explain INNER JOIN.,2
1352,What is GROUP BY used for?,2
1352,What is a PRIMARY KEY?,2
1352,What is normalization?,2
1353,What is the purpose of the WHERE clause?,2
1353,Explain INNER JOIN.,2
1353,What is GROUP BY used for?,2
1353,What is a PRIMARY KEY?,2
1353,What is normalization?,2
1354,What is the purpose of the WHERE clause?,2
1354,Explain INNER JOIN.,2
1354,What is GROUP BY used for?,2
1354,What is a PRIMARY KEY?,2
1354,What is normalization?,2
1355,What is the purpose of the WHERE clause?,2
1355,Explain INNER JOIN.,2
1355,What is GROUP BY used for?,2
1355,What is a PRIMARY KEY?,2
1355,What is normalization?,2
1356,What is the purpose of the WHERE clause?,2
1356,Explain INNER JOIN.,2
1356,What is GROUP BY used for?,2
1356,What is a PRIMARY KEY?,2
1356,What is normalization?,2
1357,What is the purpose of the WHERE clause?,2
1357,Explain INNER JOIN.,2
1357,What is GROUP BY used for?,2
1357,What is a PRIMARY KEY?,2
1357,What is normalization?,2
1358,What is the purpose of the WHERE clause?,2
1358,Explain INNER JOIN.,2
1358,What is GROUP BY used for?,2
1358,What is a PRIMARY KEY?,2
1358,What is normalization?,2
1359,What is the purpose of the WHERE clause?,2
1359,Explain INNER JOIN.,2
1359,What is GROUP BY used for?,2
1359,What is a PRIMARY KEY?,2
1359,What is normalization?,2
1360,What is the purpose of the WHERE clause?,2
1360,Explain INNER JOIN.,2
1360,What is GROUP BY used for?,2
1360,What is a PRIMARY KEY?,2
1360,What is normalization?,2
1361,What is the purpose of the WHERE clause?,2
1361,Explain INNER JOIN.,2
1361,What is GROUP BY used for?,2
1361,What is a PRIMARY KEY?,2
1361,What is normalization?,2
1362,What is the purpose of the WHERE clause?,2
1362,Explain INNER JOIN.,2
1362,What is GROUP BY used for?,2
1362,What is a PRIMARY KEY?,2
1362,What is normalization?,2
1363,What is the purpose of the WHERE clause?,2
1363,Explain INNER JOIN.,2
1363,What is GROUP BY used for?,2
1363,What is a PRIMARY KEY?,2
1363,What is normalization?,2
1364,What is the purpose of the WHERE clause?,2
1364,Explain INNER JOIN.,2
1364,What is GROUP BY used for?,2
1364,What is a PRIMARY KEY?,2
1364,What is normalization?,2
1365,What is the purpose of the WHERE clause?,2
1365,Explain INNER JOIN.,2
1365,What is GROUP BY used for?,2
1365,What is a PRIMARY KEY?,2
1365,What is normalization?,2
1366,What is the purpose of the WHERE clause?,2
1366,Explain INNER JOIN.,2
1366,What is GROUP BY used for?,2
1366,What is a PRIMARY KEY?,2
1366,What is normalization?,2
1367,What is the purpose of the WHERE clause?,2
1367,Explain INNER JOIN.,2
1367,What is GROUP BY used for?,2
1367,What is a PRIMARY KEY?,2
1367,What is normalization?,2
1368,What is the purpose of the WHERE clause?,2
1368,Explain INNER JOIN.,2
1368,What is GROUP BY used for?,2
1368,What is a PRIMARY KEY?,2
1368,What is normalization?,2
1369,What is the purpose of the WHERE clause?,2
1369,Explain INNER JOIN.,2
1369,What is GROUP BY used for?,2
1369,What is a PRIMARY KEY?,2
1369,What is normalization?,2
1370,What is the purpose of the WHERE clause?,2
1370,Explain INNER JOIN.,2
1370,What is GROUP BY used for?,2
1370,What is a PRIMARY KEY?,2
1370,What is normalization?,2
1371,What is the purpose of the WHERE clause?,2
1371,Explain INNER JOIN.,2
1371,What is GROUP BY used for?,2
1371,What is a PRIMARY KEY?,2
1371,What is normalization?,2
1372,What is the purpose of the WHERE clause?,2
1372,Explain INNER JOIN.,2
1372,What is GROUP BY used for?,2
1372,What is a PRIMARY KEY?,2
1372,What is normalization?,2
1373,What is the purpose of the WHERE clause?,2
1373,Explain INNER JOIN.,2
1373,What is GROUP BY used for?,2
1373,What is a PRIMARY KEY?,2
1373,What is normalization?,2
1374,What is the purpose of the WHERE clause?,2
1374,Explain INNER JOIN.,2
1374,What is GROUP BY used for?,2
1374,What is a PRIMARY KEY?,2
1374,What is normalization?,2
1375,What is the purpose of the WHERE clause?,2
1375,Explain INNER JOIN.,2
1375,What is GROUP BY used for?,2
1375,What is a PRIMARY KEY?,2
1375,What is normalization?,2
1376,What is the purpose of the WHERE clause?,2
1376,Explain INNER JOIN.,2
1376,What is GROUP BY used for?,2
1376,What is a PRIMARY KEY?,2
1376,What is normalization?,2
1377,What is the purpose of the WHERE clause?,2
1377,Explain INNER JOIN.,2
1377,What is GROUP BY used for?,2
1377,What is a PRIMARY KEY?,2
1377,What is normalization?,2
1378,What is the purpose of the WHERE clause?,2
1378,Explain INNER JOIN.,2
1378,What is GROUP BY used for?,2
1378,What is a PRIMARY KEY?,2
1378,What is normalization?,2
1379,What is the purpose of the WHERE clause?,2
1379,Explain INNER JOIN.,2
1379,What is GROUP BY used for?,2
1379,What is a PRIMARY KEY?,2
1379,What is normalization?,2
1380,What is the purpose of the WHERE clause?,2
1380,Explain INNER JOIN.,2
1380,What is GROUP BY used for?,2
1380,What is a PRIMARY KEY?,2
1380,What is normalization?,2
1381,What is the purpose of the WHERE clause?,2
1381,Explain INNER JOIN.,2
1381,What is GROUP BY used for?,2
1381,What is a PRIMARY KEY?,2
1381,What is normalization?,2
1382,What is the purpose of the WHERE clause?,2
1382,Explain INNER JOIN.,2
1382,What is GROUP BY used for?,2
1382,What is a PRIMARY KEY?,2
1382,What is normalization?,2
1383,What is the purpose of the WHERE clause?,2
1383,Explain INNER JOIN.,2
1383,What is GROUP BY used for?,2
1383,What is a PRIMARY KEY?,2
1383,What is normalization?,2
1384,What is the purpose of the WHERE clause?,2
1384,Explain INNER JOIN.,2
1384,What is GROUP BY used for?,2
1384,What is a PRIMARY KEY?,2
1384,What is normalization?,2
1385,What is the purpose of the WHERE clause?,2
1385,Explain INNER JOIN.,2
1385,What is GROUP BY used for?,2
1385,What is a PRIMARY KEY?,2
1385,What is normalization?,2
1386,What is the purpose of the WHERE clause?,2
1386,Explain INNER JOIN.,2
1386,What is GROUP BY used for?,2
1386,What is a PRIMARY KEY?,2
1386,What is normalization?,2
1387,What is the purpose of the WHERE clause?,2
1387,Explain INNER JOIN.,2
1387,What is GROUP BY used for?,2
1387,What is a PRIMARY KEY?,2
1387,What is normalization?,2
1388,What is the purpose of the WHERE clause?,2
1388,Explain INNER JOIN.,2
1388,What is GROUP BY used for?,2
1388,What is a PRIMARY KEY?,2
1388,What is normalization?,2
