question_id,option_text,is_correct
3949,Option 3 for Question 3949,0
3949,Option 4 for Question 3949,0
3950,Option 1 for Question 3950,0
3950,Option 2 for Question 3950,0
3950,Option 3 for Question 3950,1
3950,Option 4 for Question 3950,0
3951,Option 1 for Question 3951,0
3951,Option 2 for Question 3951,0
3951,Option 3 for Question 3951,0
3951,Option 4 for Question 3951,1
3952,Option 1 for Question 3952,1
3952,Option 2 for Question 3952,0
3952,Option 3 for Question 3952,0
3952,Option 4 for Question 3952,0
3953,Option 1 for Question 3953,0
3953,Option 2 for Question 3953,1
3953,Option 3 for Question 3953,0
3953,Option 4 for Question 3953,0
3954,Option 1 for Question 3954,0
3954,Option 2 for Question 3954,0
3954,Option 3 for Question 3954,1
3954,Option 4 for Question 3954,0
3955,Option 1 for Question 3955,0
3955,Option 2 for Question 3955,0
3955,Option 3 for Question 3955,0
3955,Option 4 for Question 3955,1
3956,Option 1 for Question 3956,1
3956,Option 2 for Question 3956,0
3956,Option 3 for Question 3956,0
3956,Option 4 for Question 3956,0
3957,Option 1 for Question 3957,0
3957,Option 2 for Question 3957,1
3957,Option 3 for Question 3957,0
3957,Option 4 for Question 3957,0
3958,Option 1 for Question 3958,0
3958,Option 2 for Question 3958,0
3958,Option 3 for Question 3958,1
3958,Option 4 for Question 3958,0
3959,Option 1 for Question 3959,0
3959,Option 2 for Question 3959,0
3959,Option 3 for Question 3959,0
3959,Option 4 for Question 3959,1
3960,Option 1 for Question 3960,1
3960,Option 2 for Question 3960,0
3960,Option 3 for Question 3960,0
3960,Option 4 for Question 3960,0
3961,Option 1 for Question 3961,0
3961,Option 2 for Question 3961,1
3961,Option 3 for Question 3961,0
3961,Option 4 for Question 3961,0
3962,Option 1 for Question 3962,0
3962,Option 2 for Question 3962,0
3962,Option 3 for Question 3962,1
3962,Option 4 for Question 3962,0
3963,Option 1 for Question 3963,0
3963,Option 2 for Question 3963,0
3963,Option 3 for Question 3963,0
3963,Option 4 for Question 3963,1
3964,Option 1 for Question 3964,1
3964,Option 2 for Question 3964,0
3964,Option 3 for Question 3964,0
3964,Option 4 for Question 3964,0
3965,Option 1 for Question 3965,0
3965,Option 2 for Question 3965,1
3965,Option 3 for Question 3965,0
3965,Option 4 for Question 3965,0
3966,Option 1 for Question 3966,0
3966,Option 2 for Question 3966,0
3966,Option 3 for Question 3966,1
3966,Option 4 for Question 3966,0
3967,Option 1 for Question 3967,0
3967,Option 2 for Question 3967,0
3967,Option 3 for Question 3967,0
3967,Option 4 for Question 3967,1
3968,Option 1 for Question 3968,1
3968,Option 2 for Question 3968,0
3968,Option 3 for Question 3968,0
3968,Option 4 for Question 3968,0
3969,Option 1 for Question 3969,0
3969,Option 2 for Question 3969,1
3969,Option 3 for Question 3969,0
3969,Option 4 for Question 3969,0
3970,Option 1 for Question 3970,0
3970,Option 2 for Question 3970,0
3970,Option 3 for Question 3970,1
3970,Option 4 for Question 3970,0
3971,Option 1 for Question 3971,0
3971,Option 2 for Question 3971,0
3971,Option 3 for Question 3971,0
3971,Option 4 for Question 3971,1
3972,Option 1 for Question 3972,1
3972,Option 2 for Question 3972,0
3972,Option 3 for Question 3972,0
3972,Option 4 for Question 3972,0
3973,Option 1 for Question 3973,0
3973,Option 2 for Question 3973,1
3973,Option 3 for Question 3973,0
3973,Option 4 for Question 3973,0
3974,Option 1 for Question 3974,0
3974,Option 2 for Question 3974,0
3974,Option 3 for Question 3974,1
3974,Option 4 for Question 3974,0
3975,Option 1 for Question 3975,0
3975,Option 2 for Question 3975,0
3975,Option 3 for Question 3975,0
3975,Option 4 for Question 3975,1
3976,Option 1 for Question 3976,1
3976,Option 2 for Question 3976,0
3976,Option 3 for Question 3976,0
3976,Option 4 for Question 3976,0
3977,Option 1 for Question 3977,0
3977,Option 2 for Question 3977,1
3977,Option 3 for Question 3977,0
3977,Option 4 for Question 3977,0
3978,Option 1 for Question 3978,0
3978,Option 2 for Question 3978,0
3978,Option 3 for Question 3978,1
3978,Option 4 for Question 3978,0
3979,Option 1 for Question 3979,0
3979,Option 2 for Question 3979,0
3979,Option 3 for Question 3979,0
3979,Option 4 for Question 3979,1
3980,Option 1 for Question 3980,1
3980,Option 2 for Question 3980,0
3980,Option 3 for Question 3980,0
3980,Option 4 for Question 3980,0
3981,Option 1 for Question 3981,0
3981,Option 2 for Question 3981,1
3981,Option 3 for Question 3981,0
3981,Option 4 for Question 3981,0
3982,Option 1 for Question 3982,0
3982,Option 2 for Question 3982,0
3982,Option 3 for Question 3982,1
3982,Option 4 for Question 3982,0
3983,Option 1 for Question 3983,0
3983,Option 2 for Question 3983,0
3983,Option 3 for Question 3983,0
3983,Option 4 for Question 3983,1
3984,Option 1 for Question 3984,1
3984,Option 2 for Question 3984,0
3984,Option 3 for Question 3984,0
3984,Option 4 for Question 3984,0
3985,Option 1 for Question 3985,0
3985,Option 2 for Question 3985,1
3985,Option 3 for Question 3985,0
3985,Option 4 for Question 3985,0
3986,Option 1 for Question 3986,0
3986,Option 2 for Question 3986,0
3986,Option 3 for Question 3986,1
3986,Option 4 for Question 3986,0
3987,Option 1 for Question 3987,0
3987,Option 2 for Question 3987,0
3987,Option 3 for Question 3987,0
3987,Option 4 for Question 3987,1
3988,Option 1 for Question 3988,1
3988,Option 2 for Question 3988,0
3988,Option 3 for Question 3988,0
3988,Option 4 for Question 3988,0
3989,Option 1 for Question 3989,0
3989,Option 2 for Question 3989,1
3989,Option 3 for Question 3989,0
3989,Option 4 for Question 3989,0
3990,Option 1 for Question 3990,0
3990,Option 2 for Question 3990,0
3990,Option 3 for Question 3990,1
3990,Option 4 for Question 3990,0
3991,Option 1 for Question 3991,0
3991,Option 2 for Question 3991,0
3991,Option 3 for Question 3991,0
3991,Option 4 for Question 3991,1
3992,Option 1 for Question 3992,1
3992,Option 2 for Question 3992,0
3992,Option 3 for Question 3992,0
3992,Option 4 for Question 3992,0
3993,Option 1 for Question 3993,0
3993,Option 2 for Question 3993,1
3993,Option 3 for Question 3993,0
3993,Option 4 for Question 3993,0
3994,Option 1 for Question 3994,0
3994,Option 2 for Question 3994,0
3994,Option 3 for Question 3994,1
3994,Option 4 for Question 3994,0
3995,Option 1 for Question 3995,0
3995,Option 2 for Question 3995,0
3995,Option 3 for Question 3995,0
3995,Option 4 for Question 3995,1
3996,Option 1 for Question 3996,1
3996,Option 2 for Question 3996,0
3996,Option 3 for Question 3996,0
3996,Option 4 for Question 3996,0
3997,Option 1 for Question 3997,0
3997,Option 2 for Question 3997,1
3997,Option 3 for Question 3997,0
3997,Option 4 for Question 3997,0
3998,Option 1 for Question 3998,0
3998,Option 2 for Question 3998,0
3998,Option 3 for Question 3998,1
3998,Option 4 for Question 3998,0
3999,Option 1 for Question 3999,0
3999,Option 2 for Question 3999,0
3999,Option 3 for Question 3999,0
3999,Option 4 for Question 3999,1
4000,Option 1 for Question 4000,1
4000,Option 2 for Question 4000,0
4000,Option 3 for Question 4000,0
4000,Option 4 for Question 4000,0
4001,Option 1 for Question 4001,0
4001,Option 2 for Question 4001,1
4001,Option 3 for Question 4001,0
4001,Option 4 for Question 4001,0
4002,Option 1 for Question 4002,0
4002,Option 2 for Question 4002,0
4002,Option 3 for Question 4002,1
4002,Option 4 for Question 4002,0
4003,Option 1 for Question 4003,0
4003,Option 2 for Question 4003,0
4003,Option 3 for Question 4003,0
4003,Option 4 for Question 4003,1
4004,Option 1 for Question 4004,1
4004,Option 2 for Question 4004,0
4004,Option 3 for Question 4004,0
4004,Option 4 for Question 4004,0
4005,Option 1 for Question 4005,0
4005,Option 2 for Question 4005,1
4005,Option 3 for Question 4005,0
4005,Option 4 for Question 4005,0
4006,Option 1 for Question 4006,0
4006,Option 2 for Question 4006,0
4006,Option 3 for Question 4006,1
4006,Option 4 for Question 4006,0
4007,Option 1 for Question 4007,0
4007,Option 2 for Question 4007,0
4007,Option 3 for Question 4007,0
4007,Option 4 for Question 4007,1
4008,Option 1 for Question 4008,1
4008,Option 2 for Question 4008,0
4008,Option 3 for Question 4008,0
4008,Option 4 for Question 4008,0
4009,Option 1 for Question 4009,0
4009,Option 2 for Question 4009,1
4009,Option 3 for Question 4009,0
4009,Option 4 for Question 4009,0
4010,Option 1 for Question 4010,0
4010,Option 2 for Question 4010,0
4010,Option 3 for Question 4010,1
4010,Option 4 for Question 4010,0
4011,Option 1 for Question 4011,0
4011,Option 2 for Question 4011,0
4011,Option 3 for Question 4011,0
4011,Option 4 for Question 4011,1
4012,Option 1 for Question 4012,1
4012,Option 2 for Question 4012,0
4012,Option 3 for Question 4012,0
4012,Option 4 for Question 4012,0
4013,Option 1 for Question 4013,0
4013,Option 2 for Question 4013,1
4013,Option 3 for Question 4013,0
4013,Option 4 for Question 4013,0
4014,Option 1 for Question 4014,0
4014,Option 2 for Question 4014,0
4014,Option 3 for Question 4014,1
4014,Option 4 for Question 4014,0
4015,Option 1 for Question 4015,0
4015,Option 2 for Question 4015,0
4015,Option 3 for Question 4015,0
4015,Option 4 for Question 4015,1
4016,Option 1 for Question 4016,1
4016,Option 2 for Question 4016,0
4016,Option 3 for Question 4016,0
4016,Option 4 for Question 4016,0
4017,Option 1 for Question 4017,0
4017,Option 2 for Question 4017,1
4017,Option 3 for Question 4017,0
4017,Option 4 for Question 4017,0
4018,Option 1 for Question 4018,0
4018,Option 2 for Question 4018,0
4018,Option 3 for Question 4018,1
4018,Option 4 for Question 4018,0
4019,Option 1 for Question 4019,0
4019,Option 2 for Question 4019,0
4019,Option 3 for Question 4019,0
4019,Option 4 for Question 4019,1
4020,Option 1 for Question 4020,1
4020,Option 2 for Question 4020,0
4020,Option 3 for Question 4020,0
4020,Option 4 for Question 4020,0
4021,Option 1 for Question 4021,0
4021,Option 2 for Question 4021,1
4021,Option 3 for Question 4021,0
4021,Option 4 for Question 4021,0
4022,Option 1 for Question 4022,0
4022,Option 2 for Question 4022,0
4022,Option 3 for Question 4022,1
4022,Option 4 for Question 4022,0
4023,Option 1 for Question 4023,0
4023,Option 2 for Question 4023,0
4023,Option 3 for Question 4023,0
4023,Option 4 for Question 4023,1
4024,Option 1 for Question 4024,1
4024,Option 2 for Question 4024,0
4024,Option 3 for Question 4024,0
4024,Option 4 for Question 4024,0
4025,Option 1 for Question 4025,0
4025,Option 2 for Question 4025,1
4025,Option 3 for Question 4025,0
4025,Option 4 for Question 4025,0
4026,Option 1 for Question 4026,0
4026,Option 2 for Question 4026,0
4026,Option 3 for Question 4026,1
4026,Option 4 for Question 4026,0
4027,Option 1 for Question 4027,0
4027,Option 2 for Question 4027,0
4027,Option 3 for Question 4027,0
4027,Option 4 for Question 4027,1
4028,Option 1 for Question 4028,1
4028,Option 2 for Question 4028,0
4028,Option 3 for Question 4028,0
4028,Option 4 for Question 4028,0
4029,Option 1 for Question 4029,0
4029,Option 2 for Question 4029,1
4029,Option 3 for Question 4029,0
4029,Option 4 for Question 4029,0
4030,Option 1 for Question 4030,0
4030,Option 2 for Question 4030,0
4030,Option 3 for Question 4030,1
4030,Option 4 for Question 4030,0
4031,Option 1 for Question 4031,0
4031,Option 2 for Question 4031,0
4031,Option 3 for Question 4031,0
4031,Option 4 for Question 4031,1
4032,Option 1 for Question 4032,1
4032,Option 2 for Question 4032,0
4032,Option 3 for Question 4032,0
4032,Option 4 for Question 4032,0
4033,Option 1 for Question 4033,0
4033,Option 2 for Question 4033,1
4033,Option 3 for Question 4033,0
4033,Option 4 for Question 4033,0
4034,Option 1 for Question 4034,0
4034,Option 2 for Question 4034,0
4034,Option 3 for Question 4034,1
4034,Option 4 for Question 4034,0
4035,Option 1 for Question 4035,0
4035,Option 2 for Question 4035,0
4035,Option 3 for Question 4035,0
4035,Option 4 for Question 4035,1
4036,Option 1 for Question 4036,1
4036,Option 2 for Question 4036,0
4036,Option 3 for Question 4036,0
4036,Option 4 for Question 4036,0
4037,Option 1 for Question 4037,0
4037,Option 2 for Question 4037,1
4037,Option 3 for Question 4037,0
4037,Option 4 for Question 4037,0
4038,Option 1 for Question 4038,0
4038,Option 2 for Question 4038,0
4038,Option 3 for Question 4038,1
4038,Option 4 for Question 4038,0
4039,Option 1 for Question 4039,0
4039,Option 2 for Question 4039,0
4039,Option 3 for Question 4039,0
4039,Option 4 for Question 4039,1
4040,Option 1 for Question 4040,1
4040,Option 2 for Question 4040,0
4040,Option 3 for Question 4040,0
4040,Option 4 for Question 4040,0
4041,Option 1 for Question 4041,0
4041,Option 2 for Question 4041,1
4041,Option 3 for Question 4041,0
4041,Option 4 for Question 4041,0
4042,Option 1 for Question 4042,0
4042,Option 2 for Question 4042,0
4042,Option 3 for Question 4042,1
4042,Option 4 for Question 4042,0
4043,Option 1 for Question 4043,0
4043,Option 2 for Question 4043,0
4043,Option 3 for Question 4043,0
4043,Option 4 for Question 4043,1
4044,Option 1 for Question 4044,1
4044,Option 2 for Question 4044,0
4044,Option 3 for Question 4044,0
4044,Option 4 for Question 4044,0
4045,Option 1 for Question 4045,0
4045,Option 2 for Question 4045,1
4045,Option 3 for Question 4045,0
4045,Option 4 for Question 4045,0
4046,Option 1 for Question 4046,0
4046,Option 2 for Question 4046,0
4046,Option 3 for Question 4046,1
4046,Option 4 for Question 4046,0
4047,Option 1 for Question 4047,0
4047,Option 2 for Question 4047,0
4047,Option 3 for Question 4047,0
4047,Option 4 for Question 4047,1
4048,Option 1 for Question 4048,1
4048,Option 2 for Question 4048,0
4048,Option 3 for Question 4048,0
4048,Option 4 for Question 4048,0
4049,Option 1 for Question 4049,0
4049,Option 2 for Question 4049,1
4049,Option 3 for Question 4049,0
4049,Option 4 for Question 4049,0
4050,Option 1 for Question 4050,0
4050,Option 2 for Question 4050,0
4050,Option 3 for Question 4050,1
4050,Option 4 for Question 4050,0
4051,Option 1 for Question 4051,0
4051,Option 2 for Question 4051,0
4051,Option 3 for Question 4051,0
4051,Option 4 for Question 4051,1
4052,Option 1 for Question 4052,1
4052,Option 2 for Question 4052,0
4052,Option 3 for Question 4052,0
4052,Option 4 for Question 4052,0
4053,Option 1 for Question 4053,0
4053,Option 2 for Question 4053,1
4053,Option 3 for Question 4053,0
4053,Option 4 for Question 4053,0
4054,Option 1 for Question 4054,0
4054,Option 2 for Question 4054,0
4054,Option 3 for Question 4054,1
4054,Option 4 for Question 4054,0
4055,Option 1 for Question 4055,0
4055,Option 2 for Question 4055,0
4055,Option 3 for Question 4055,0
4055,Option 4 for Question 4055,1
4056,Option 1 for Question 4056,1
4056,Option 2 for Question 4056,0
4056,Option 3 for Question 4056,0
4056,Option 4 for Question 4056,0
4057,Option 1 for Question 4057,0
4057,Option 2 for Question 4057,1
4057,Option 3 for Question 4057,0
4057,Option 4 for Question 4057,0
4058,Option 1 for Question 4058,0
4058,Option 2 for Question 4058,0
4058,Option 3 for Question 4058,1
4058,Option 4 for Question 4058,0
4059,Option 1 for Question 4059,0
4059,Option 2 for Question 4059,0
4059,Option 3 for Question 4059,0
4059,Option 4 for Question 4059,1
4060,Option 1 for Question 4060,1
4060,Option 2 for Question 4060,0
4060,Option 3 for Question 4060,0
4060,Option 4 for Question 4060,0
4061,Option 1 for Question 4061,0
4061,Option 2 for Question 4061,1
4061,Option 3 for Question 4061,0
4061,Option 4 for Question 4061,0
4062,Option 1 for Question 4062,0
4062,Option 2 for Question 4062,0
4062,Option 3 for Question 4062,1
4062,Option 4 for Question 4062,0
4063,Option 1 for Question 4063,0
4063,Option 2 for Question 4063,0
4063,Option 3 for Question 4063,0
4063,Option 4 for Question 4063,1
4064,Option 1 for Question 4064,1
4064,Option 2 for Question 4064,0
4064,Option 3 for Question 4064,0
4064,Option 4 for Question 4064,0
4065,Option 1 for Question 4065,0
4065,Option 2 for Question 4065,1
4065,Option 3 for Question 4065,0
4065,Option 4 for Question 4065,0
4066,Option 1 for Question 4066,0
4066,Option 2 for Question 4066,0
4066,Option 3 for Question 4066,1
4066,Option 4 for Question 4066,0
4067,Option 1 for Question 4067,0
4067,Option 2 for Question 4067,0
4067,Option 3 for Question 4067,0
4067,Option 4 for Question 4067,1
4068,Option 1 for Question 4068,1
4068,Option 2 for Question 4068,0
4068,Option 3 for Question 4068,0
4068,Option 4 for Question 4068,0
4069,Option 1 for Question 4069,0
4069,Option 2 for Question 4069,1
4069,Option 3 for Question 4069,0
4069,Option 4 for Question 4069,0
4070,Option 1 for Question 4070,0
4070,Option 2 for Question 4070,0
4070,Option 3 for Question 4070,1
4070,Option 4 for Question 4070,0
4071,Option 1 for Question 4071,0
4071,Option 2 for Question 4071,0
4071,Option 3 for Question 4071,0
4071,Option 4 for Question 4071,1
4072,Option 1 for Question 4072,1
4072,Option 2 for Question 4072,0
4072,Option 3 for Question 4072,0
4072,Option 4 for Question 4072,0
4073,Option 1 for Question 4073,0
4073,Option 2 for Question 4073,1
4073,Option 3 for Question 4073,0
4073,Option 4 for Question 4073,0
4074,Option 1 for Question 4074,0
4074,Option 2 for Question 4074,0
4074,Option 3 for Question 4074,1
4074,Option 4 for Question 4074,0
